timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:11:51.879376,124,person,0.921746551990509,0,"(49, 130, 430, 479)"
2025-11-27T22:11:51.883347,124,person,0.680347204208374,3,"(0, 111, 105, 478)"
2025-11-27T22:11:52.073041,125,person,0.9279329180717468,0,"(53, 132, 430, 479)"
2025-11-27T22:11:52.077839,125,person,0.8027468323707581,3,"(0, 111, 105, 478)"
2025-11-27T22:11:52.293884,126,person,0.9123268127441406,0,"(55, 133, 433, 479)"
2025-11-27T22:11:52.299460,126,person,0.8039846420288086,3,"(0, 113, 114, 478)"
2025-11-27T22:11:52.503609,127,person,0.9258577227592468,0,"(56, 132, 432, 479)"
2025-11-27T22:11:52.509109,127,person,0.7859638333320618,3,"(0, 116, 102, 478)"
2025-11-27T22:11:52.721803,128,person,0.8907588124275208,0,"(52, 133, 428, 479)"
2025-11-27T22:11:52.726539,128,person,0.7998672723770142,3,"(0, 118, 112, 478)"
2025-11-27T22:11:52.933780,129,person,0.8968530893325806,0,"(49, 129, 448, 479)"
2025-11-27T22:11:52.938531,129,person,0.7846112251281738,3,"(0, 119, 114, 478)"
2025-11-27T22:11:53.151066,130,person,0.906099259853363,0,"(53, 130, 449, 479)"
2025-11-27T22:11:53.156554,130,person,0.804719090461731,3,"(0, 120, 112, 478)"
2025-11-27T22:11:53.373050,131,person,0.9121831059455872,0,"(53, 132, 452, 479)"
2025-11-27T22:11:53.377029,131,person,0.7255288362503052,3,"(0, 124, 112, 478)"
2025-11-27T22:11:53.578045,132,person,0.896578848361969,0,"(46, 131, 442, 479)"
2025-11-27T22:11:53.583485,132,person,0.6920356154441833,3,"(0, 122, 108, 479)"
2025-11-27T22:11:53.794306,133,person,0.904918372631073,0,"(44, 128, 441, 479)"
2025-11-27T22:11:53.800401,133,person,0.7665378451347351,3,"(0, 127, 110, 479)"
2025-11-27T22:11:54.010324,134,person,0.9051095843315125,0,"(41, 124, 433, 479)"
2025-11-27T22:11:54.015565,134,person,0.5975878238677979,3,"(0, 136, 87, 479)"
2025-11-27T22:11:54.206541,135,person,0.916728675365448,0,"(40, 125, 434, 479)"
2025-11-27T22:11:54.212698,135,person,0.6493188142776489,3,"(0, 149, 85, 479)"
2025-11-27T22:11:54.393690,136,person,0.9260596036911011,0,"(37, 124, 429, 479)"
2025-11-27T22:11:54.582893,137,person,0.9312427043914795,0,"(36, 125, 425, 479)"
2025-11-27T22:11:54.809021,138,person,0.9341062903404236,0,"(29, 128, 424, 479)"
2025-11-27T22:11:55.059328,139,person,0.9015796184539795,0,"(27, 127, 435, 479)"
2025-11-27T22:11:55.330394,140,person,0.8879767656326294,0,"(40, 108, 462, 479)"
2025-11-27T22:11:55.519182,141,person,0.8837708234786987,0,"(25, 85, 488, 479)"
2025-11-27T22:11:55.753508,142,person,0.9099461436271667,0,"(24, 68, 507, 479)"
2025-11-27T22:11:55.977878,143,person,0.9231238961219788,0,"(17, 65, 512, 479)"
2025-11-27T22:11:56.208069,144,person,0.8948471546173096,0,"(12, 62, 512, 479)"
2025-11-27T22:11:56.442570,145,person,0.8804306983947754,0,"(10, 62, 510, 479)"
2025-11-27T22:11:56.658869,146,person,0.8741680979728699,0,"(15, 60, 514, 479)"
2025-11-27T22:11:56.874047,147,person,0.8976715803146362,0,"(11, 60, 512, 479)"
2025-11-27T22:11:57.079562,148,person,0.901596188545227,0,"(6, 58, 515, 479)"
2025-11-27T22:11:57.284216,149,person,0.8967355489730835,0,"(10, 56, 517, 479)"
2025-11-27T22:11:57.481957,150,person,0.8902463316917419,0,"(16, 55, 523, 479)"
2025-11-27T22:11:57.689195,151,person,0.8792498707771301,0,"(14, 55, 520, 479)"
2025-11-27T22:11:57.909793,152,person,0.8785632252693176,0,"(14, 54, 519, 479)"
2025-11-27T22:11:58.127861,153,person,0.8672652840614319,0,"(20, 53, 517, 479)"
2025-11-27T22:11:58.349993,154,person,0.8738340139389038,0,"(17, 54, 518, 479)"
2025-11-27T22:11:58.484765,155,person,0.8824083805084229,0,"(16, 54, 517, 479)"
2025-11-27T22:11:58.851071,156,person,0.8988343477249146,0,"(13, 58, 515, 479)"
2025-11-27T22:11:59.099682,157,person,0.9105712175369263,0,"(14, 61, 498, 479)"
2025-11-27T22:11:59.347309,158,person,0.9175110459327698,0,"(16, 65, 490, 479)"
2025-11-27T22:11:59.703135,159,person,0.910153865814209,0,"(22, 77, 480, 479)"
2025-11-27T22:11:59.935197,160,person,0.8989977240562439,0,"(35, 94, 472, 479)"
2025-11-27T22:12:00.215139,161,person,0.9063993096351624,0,"(29, 95, 476, 479)"
2025-11-27T22:12:00.449883,162,person,0.9061599373817444,0,"(45, 92, 478, 479)"
2025-11-27T22:12:00.681765,163,person,0.9072967171669006,0,"(45, 92, 478, 479)"
2025-11-27T22:12:01.143972,164,person,0.9054194688796997,0,"(41, 91, 478, 479)"
2025-11-27T22:12:01.388228,165,person,0.9054402709007263,0,"(35, 93, 476, 479)"
2025-11-27T22:12:01.626995,166,person,0.9128845930099487,0,"(35, 93, 475, 479)"
2025-11-27T22:12:01.836936,167,person,0.9070581197738647,0,"(31, 93, 476, 479)"
2025-11-27T22:12:02.084877,168,person,0.9080744981765747,0,"(31, 93, 476, 479)"
2025-11-27T22:12:02.303619,169,person,0.9137572050094604,0,"(42, 93, 475, 479)"
2025-11-27T22:12:02.488789,170,person,0.9125357270240784,0,"(35, 94, 475, 479)"
2025-11-27T22:12:02.705798,171,person,0.9108850955963135,0,"(29, 93, 475, 479)"
